id	node1	label	node2
Q55789136-description-en	Q55789136	description	'instance of neuromuscular junction disease that is acquired during the lifetime of the individual'@en
Q55789138-description-en	Q55789138	description	'Genetic peripheral neuropathy'@en
Q55789219-description-en	Q55789219	description	'human disease'@en
Q55789221-description-en	Q55789221	description	'cataract (disease) that is part of a larger syndrome'@en
Q55789223-description-en	Q55789223	description	'human disease'@en
Q55789224-description-en	Q55789224	description	'human disease'@en
Q55789244-description-en	Q55789244	description	'human disease'@en
Q55789251-description-en	Q55789251	description	'oculomotor palsy that arises from lesions in the supranuclear pathways controlling extraocular movement'@en
Q55789252-description-en	Q55789252	description	'human disease'@en
Q55789259-description-en	Q55789259	description	'human disease'@en
Q55789273-description-en	Q55789273	description	'human disease'@en
Q55789274-description-en	Q55789274	description	'human disease'@en
Q55789275-description-en	Q55789275	description	'human disease'@en
Q55789284-description-en	Q55789284	description	'human disease'@en
Q55789476-description-en	Q55789476	description	'A broad classification for disorders in which the development of neoplasms typically occur in association with a characteristic set of signs or symptoms. These disorders may be inherited or acquired.'@en
Q55789477-description-en	Q55789477	description	'disorder that affects the anatomic structures of the head and neck region'@en
Q55789522-description-en	Q55789522	description	'human disease'@en
Q55789538-description-en	Q55789538	description	'neoplasm (disease) that involves the oral cavity'@en
Q55789539-description-en	Q55789539	description	'neoplasm (disease) that involves the nervous system'@en
Q55789757-description-en	Q55789757	description	'epithelial neoplasm that involves the zone of skin'@en
Q55789778-description-en	Q55789778	description	'human disease'@en
Q55789779-description-en	Q55789779	description	'human disease'@en
Q55789782-description-en	Q55789782	description	'Infections caused by bacteria that retain the crystal violet stain (positive) when treated by the gram-staining method'@en
Q55790464-description-en	Q55790464	description	'benign neoplasm arising from arteries or veins'@en
Q55790495-description-en	Q55790495	description	'acute respiratory tract infection caused by a virus'@en
Q55790533-description-en	Q55790533	description	'disease that involves the adenohypophysis'@en
Q55950053-description-en	Q55950053	description	'instance of cardiomyopathy that is caused by an inherited modification of the individual\\\\'s genome'@en
Q55950123-description-en	Q55950123	description	'benign or malignant, primary or metastatic neoplasm affecting the male and female reproductive system'@en
Q56013678-description-en	Q56013678	description	'human disease'@en
Q56014034-description-en	Q56014034	description	'human disease'@en
Q56014469-description-en	Q56014469	description	'A sarcoma that arises from the bone.  Representative examples are osteosarcoma and chondrosarcoma.'@en
Q56014472-description-en	Q56014472	description	'A benign or malignant, primary or metastatic neoplasm involving the urinary system. --2003'@en
Q56014489-description-en	Q56014489	description	'benign, precancerous, or malignant neoplasm that affects the female reproductive system'@en
Q56014502-description-en	Q56014502	description	'neoplasm (disease) that involves the uterine cervix'@en
Q56014511-description-en	Q56014511	description	'neoplasm (disease) that involves the prostate gland'@en
Q56014516-description-en	Q56014516	description	'neoplasm (disease) that involves the thoracic segment of trunk'@en
Q56014517-description-en	Q56014517	description	'neoplasm (disease) that involves the uterus'@en
Q56014526-description-en	Q56014526	description	'human disease'@en
Q56014553-description-en	Q56014553	description	'Disorders related to or resulting from abuse or mis-use of alcohol'@en
Q56014655-description-en	Q56014655	description	'tumor or cancer of the male genitalia'@en
Q56014692-description-en	Q56014692	description	'benign or malignant (primary or metastatic) neoplasm affecting the adrenal cortex'@en
Q56014698-description-en	Q56014698	description	'benign or malignant neoplasm that occurs in brain parenchymal tissue below the tentorium cerebelli'@en
Q5613599-description-en	Q5613599	description	'chemical compound'@en
Q5613599-description-en-ca	Q5613599	description	'chemical compound'@en-ca
Q5613599-description-en-gb	Q5613599	description	'chemical compound'@en-gb
Q5614958-description-en	Q5614958	description	'Wikimedia template'@en
Q5614958-description-en-ca	Q5614958	description	'Wikimedia template'@en-ca
Q5614958-description-en-gb	Q5614958	description	'Wikimedia template'@en-gb
Q5624646-description-en	Q5624646	description	'Wikimedia template'@en
Q5624646-description-en-ca	Q5624646	description	'Wikimedia template'@en-ca
Q5624646-description-en-gb	Q5624646	description	'Wikimedia template'@en-gb
Q56256086-description-en	Q56256086	description	'set of several chemical compounds; such set have countable, usually small number of elements'@en
Q56317195-description-en	Q56317195	description	'measure of the quality of health care by unsuccessful results of management and procedures used for disease'@en
Q56380605-description-en	Q56380605	description	'any chemical compound having a sulfonyl (sulfuryl) group'@en
Q5640822-description-en	Q5640822	description	'American ultramarathon runner'@en
Q56603543-description-en	Q56603543	description	'human disease'@en
Q56637027-description-en	Q56637027	description	'any chemical compound composed of an onium ion'@en
Q56708982-description-en	Q56708982	description	'any chemical compound having at least one atom of hydrogen'@en
Q567555-description-en	Q567555	description	'deviation beyond what is regarded as normal'@en
Q567709-description-en	Q567709	description	'drug which reduces appetite'@en
Q56793712-description-en	Q56793712	description	'any heterocyclic compound having a six-membered, unsaturated ring with at least one nitrogen heteroatom and two double bonds'@en
Q569101-description-en	Q569101	description	'species of insect'@en
Q570197-description-en	Q570197	description	'presence of an excess of serum proteins in the urine'@en
Q57055-description-en-ca	Q57055	description	'chemical compound'@en-ca
Q57055-description-en-gb	Q57055	description	'chemical compound'@en-gb
Q57055-description-en	Q57055	description	'common drug for pain and fever'@en
Q5720030-description-en	Q5720030	description	'action of accessing information without specific cooperation from or synchronization with the sender'@en
Q5731687-description-en	Q5731687	description	'hepatic vascular disease that is characterized by obstruction of some of the small veins of the liver'@en
Q5731700-description-en	Q5731700	description	'pharmaceutical drug'@en
Q575890-description-en	Q575890	description	'all drugs for hypertension\\\\'s treatment'@en
Q576109-description-en	Q576109	description	'Lysosomal storage disease'@en
Q576349-description-en	Q576349	description	'central nervous system diseases located in the brain'@en
Q576349-description-en-gb	Q576349	description	'human disease'@en-gb
Q576618-description-en	Q576618	description	'class of medications'@en
Q5772985-description-en	Q5772985	description	'chemical compound'@en
Q5772985-description-en-ca	Q5772985	description	'chemical compound'@en-ca
Q5772985-description-en-gb	Q5772985	description	'chemical compound'@en-gb
Q577377-description-en	Q577377	description	'chemical compound'@en
Q577377-description-en-ca	Q577377	description	'chemical compound'@en-ca
Q577377-description-en-gb	Q577377	description	'chemical compound'@en-gb
Q57842052-description-en	Q57842052	description	'substance class of benzene derivatives'@en
Q578726-description-en	Q578726	description	'any pharmaceutical or chemical fungicide or fungistatic used to treat and prevent mycosis such as athlete\\\\'s foot, ringworm, candidiasis, serious systemic infections such as cryptococcal meningitis, and others'@en
Q578779-description-en	Q578779	description	'chemical substance composed of atoms or molecules of only one chemical element or chemical compound'@en
Q579348-description-en	Q579348	description	'chemical compound'@en
Q579348-description-en-ca	Q579348	description	'chemical compound'@en-ca
Q579348-description-en-gb	Q579348	description	'chemical compound'@en-gb
Q5801290-description-en	Q5801290	description	'characteristic of an item that deviates from the ideal or perfect form'@en
Q580285-description-en	Q580285	description	'Rare Disease'@en
Q580689-description-en	Q580689	description	'Application of biology and engineering to create useful products'@en
Q581102-description-en	Q581102	description	'substance used to treat or prevent parasitic infections'@en
Q58132177-description-en	Q58132177	description	'journal article; published in Aerosol Science and Technology in 2018'@en
Q58132177-description-en-ca	Q58132177	description	'journal article; published in Aerosol Science and Technology in 2018'@en-ca
Q58132177-description-en-gb	Q58132177	description	'journal article; published in Aerosol Science and Technology in 2018'@en-gb
Q581334-description-en	Q581334	description	'formulation used in the management of asthma and chronic obstructive pulmonary disease'@en
Q581996-description-en	Q581996	description	'substance that reduces or suppresses inflammation'@en
Q582559-description-en	Q582559	description	'class of pharmaceuticals used in treatment of protozoan infection'@en
Q582687-description-en	Q582687	description	'drug that prevents or reduces fever by lowering the body temperature from a raised state'@en
Q58356-description-en	Q58356	description	'chemical compound'@en
Q58356-description-en-ca	Q58356	description	'chemical compound'@en-ca
Q58356-description-en-gb	Q58356	description	'chemical compound'@en-gb
Q58396-description-en	Q58396	description	'chemical compound'@en
Q58396-description-en-ca	Q58396	description	'chemical compound'@en-ca
Q58396-description-en-gb	Q58396	description	'chemical compound'@en-gb
Q58397-description-en	Q58397	description	'chemical compound'@en
Q58397-description-en-ca	Q58397	description	'chemical compound'@en-ca
Q58397-description-en-gb	Q58397	description	'chemical compound'@en-gb
Q584144-description-en	Q584144	description	'drug used in the treatment of tuberculosis'@en
Q58415929-description-en	Q58415929	description	'thing that can be contained within a region of space-time, or variation of its state in space or time'@en
Q58416391-description-en	Q58416391	description	'thing occupying some space, entity that can be contained within a region of space'@en
Q584265-description-en	Q584265	description	'congenital conditions that stem from damage to, or abnormal development of, the budding nervous system'@en
Q584276-description-en	Q584276	description	'amines with amine group attached to an aromatic ring'@en
Q5849703-description-en	Q5849703	description	'human disease'@en
Q5850078-description-en	Q5850078	description	'reason or origination of some disease'@en
Q585285-description-en	Q585285	description	'blood platelet disease characterized by a low platelet count'@en
Q58557956-description-en	Q58557956	description	'Czech company'@en
Q58614-description-en	Q58614	description	'chemical compound'@en
Q58614-description-en-ca	Q58614	description	'chemical compound'@en-ca
Q58614-description-en-gb	Q58614	description	'chemical compound'@en-gb
Q58624032-description-en	Q58624032	description	'vaccine raised against any virus or viral derivative that causes hepatitis'@en
Q5871149-description-en	Q5871149	description	'chemical compound'@en
Q5871149-description-en-ca	Q5871149	description	'chemical compound'@en-ca
Q5871149-description-en-gb	Q5871149	description	'chemical compound'@en-gb
Q58713-description-en	Q58713	description	'chemical compound'@en
Q58713-description-en-ca	Q58713	description	'chemical compound'@en-ca
Q58713-description-en-gb	Q58713	description	'chemical compound'@en-gb
Q58778-description-en	Q58778	description	'set of interacting or interdependent components'@en
Q58778-description-en-gb	Q58778	description	'set of interacting or interdependent components'@en-gb
Q58833942-description-en	Q58833942	description	'A neoplasm listed in Medical Subject Headings (MeSH)'@en
Q58833963-description-en	Q58833963	description	'A neoplasm listed in Medical Subject Headings (MeSH)'@en
Q58833976-description-en	Q58833976	description	'A neoplasm listed in Medical Subject Headings (MeSH)'@en
Q58845312-description-en	Q58845312	description	'A neoplasm listed in Medical Subject Headings (MeSH)'@en
Q58845352-description-en	Q58845352	description	'neoplasm classification listed in Medical Subject Headings (MeSH)'@en
Q5892269-description-en	Q5892269	description	'motorcycle'@en
Q5897556-description-en	Q5897556	description	'pharmaceutical drug'@en
Q59078-description-en	Q59078	description	'cyclic ester'@en
Q5908266-description-en	Q5908266	description	'chemical compound'@en
Q5908266-description-en-ca	Q5908266	description	'chemical compound'@en-ca
Q5908266-description-en-gb	Q5908266	description	'chemical compound'@en-gb
Q59199015-description-en	Q59199015	description	'set of several stereoisomers'@en
Q592802-description-en	Q592802	description	'chemical compound ACE inhibitor'@en
Q592802-description-en-ca	Q592802	description	'chemical compound'@en-ca
Q592802-description-en-gb	Q592802	description	'chemical compound'@en-gb
Q59348943-description-en	Q59348943	description	'any heterocyclic compound having a six-membered, saturated ring with one nitrogen heteroatom'@en
Q594013-description-en	Q594013	description	'genetic disorder on chromosome 15, causing weak muscles, slow development, obesity, intellectual impairment, narrow forehead, small hands/feet, short height, light skin/hair, and infertility'@en
Q5958765-description-en	Q5958765	description	'An inflammatory response to an exogenous environmental antigen or an endogenous antigen initiated by the adaptive immune system.'@en
Q596022-description-en	Q596022	description	'an angiotensin-converting enzyme inhibitor (ACE inhibitor) used in the treatment of hypertension and congestive heart failure'@en
Q596022-description-en-ca	Q596022	description	'chemical compound'@en-ca
Q596022-description-en-gb	Q596022	description	'chemical compound'@en-gb
Q596708-description-en-ca	Q596708	description	'chemical compound'@en-ca
Q596708-description-en-gb	Q596708	description	'chemical compound'@en-gb
Q596708-description-en	Q596708	description	'pharmaceutical drug'@en
Q5984881-description-en	Q5984881	description	'chemical compound'@en
Q5984881-description-en-ca	Q5984881	description	'chemical compound'@en-ca
Q5984881-description-en-gb	Q5984881	description	'chemical compound'@en-gb
Q59911453-description-en	Q59911453	description	'public online database for chemical substances, operated by ECHA'@en
Q6002851-description-en	Q6002851	description	'application of materials and methods to create, preserve, or duplicate images'@en
Q600590-description-en	Q600590	description	'finite ordered list of elements'@en
Q6005984-description-en	Q6005984	description	'matter consisting of baryons, electrons, or possibly certain other leptons, but not their antiparticles'@en
Q600867-description-en	Q600867	description	'chemical compound'@en
Q600867-description-en-ca	Q600867	description	'chemical compound'@en-ca
Q600867-description-en-gb	Q600867	description	'chemical compound'@en-gb
Q6013981-description-en	Q6013981	description	'inherited metabolic disorder that affect the catabolism and anabolism of carbohydrates'@en
Q6015591-description-en	Q6015591	description	'American pharmaceutical company'@en
Q60168-description-en-ca	Q60168	description	'chemical compound'@en-ca
Q60168-description-en-gb	Q60168	description	'chemical compound'@en-gb
Q60168-description-en	Q60168	description	'chemical compound;  opioid most commonly used as a recreational drug for its euphoric effects'@en
Q60195313-description-en	Q60195313	description	'human disease'@en
Q60195353-description-en	Q60195353	description	'gastrointestinal system cancer that is located in the hepatobiliary system'@en
Q60196522-description-en	Q60196522	description	'disease that is located in the lungs'@en
Q60235-description-en	Q60235	description	'chemical compound'@en
Q60235-description-en-ca	Q60235	description	'chemical compound'@en-ca
Q60235-description-en-gb	Q60235	description	'chemical compound'@en-gb
Q6042242-description-en	Q6042242	description	'pharmaceutical drug'@en
Q604261-description-en	Q604261	description	'viruses that can cause cancer'@en
Q604603-description-en	Q604603	description	'rare type of astronomical object called a quasar ionization echo, appears as a bright blob close to spiral galaxy IC 2497 in the constellation Leo Minor;discovered by schoolteacher, while she was participating as a volunteer in the Galaxy Zoo project'@en
Q605709-description-en	Q605709	description	'formation of excess fibrous connective tissue in an organ or tissue in a reparative or reactive process'@en
Q6066379-description-en	Q6066379	description	'urinary system disease that is located in the bladder'@en
Q6072985-description-en	Q6072985	description	'Human disease'@en
Q607349-description-en	Q607349	description	'chemical compound'@en
Q607349-description-en-ca	Q607349	description	'chemical compound'@en-ca
Q607349-description-en-gb	Q607349	description	'chemical compound'@en-gb
Q6095693-description-en	Q6095693	description	'pharmaceutical drug'@en
Q6096819-description-en	Q6096819	description	'Turkish pharamaceutical company'@en
Q61036281-description-en	Q61036281	description	'Wikimedia category'@en
Q61036281-description-en-ca	Q61036281	description	'Wikimedia category'@en-ca
Q61036281-description-en-gb	Q61036281	description	'Wikimedia category'@en-gb
Q611571-description-en	Q611571	description	'Human disease'@en
Q6120337-description-en	Q6120337	description	'chemical database of bioactive molecules with drug-like properties'@en
Q612108-description-en	Q612108	description	'acute myeloid leukemia characterized by accumulation of promyelocytes in the bone marrow and by a translocation between chromosomes 15 and 17'@en
Q61274817-description-en	Q61274817	description	'Wikimedia category'@en
Q61274817-description-en-ca	Q61274817	description	'Wikimedia category'@en-ca
Q61274817-description-en-gb	Q61274817	description	'Wikimedia category'@en-gb
Q61275236-description-en	Q61275236	description	'Wikimedia category'@en
Q61275236-description-en-ca	Q61275236	description	'Wikimedia category'@en-ca
Q61275236-description-en-gb	Q61275236	description	'Wikimedia category'@en-gb
Q61287395-description-en	Q61287395	description	'Wikimedia category'@en
Q61287395-description-en-ca	Q61287395	description	'Wikimedia category'@en-ca
Q61287395-description-en-gb	Q61287395	description	'Wikimedia category'@en-gb
Q61312547-description-en	Q61312547	description	'Wikimedia category'@en
Q61312547-description-en-ca	Q61312547	description	'Wikimedia category'@en-ca
Q61312547-description-en-gb	Q61312547	description	'Wikimedia category'@en-gb
Q6132707-description-en	Q6132707	description	'human disease'@en
Q61387-description-en	Q61387	description	'chemical compound'@en
Q61387-description-en-ca	Q61387	description	'chemical compound'@en-ca
Q61387-description-en-gb	Q61387	description	'chemical compound'@en-gb
Q614112-description-en	Q614112	description	'physical quantity; number of elementary entities of a given kind (atoms, molecules, events, ...) in a system'@en
Q61457-description-en	Q61457	description	'chemical compound'@en
Q61457-description-en-ca	Q61457	description	'chemical compound'@en-ca
Q61457-description-en-gb	Q61457	description	'chemical compound'@en-gb
Q615645-description-en	Q615645	description	'rare human genetic lysosomal storage disorder'@en
Q61719274-description-en	Q61719274	description	'qualifier that does not restrict or modify the referent of the subject, but merely adds additional information to the statement'@en
Q617563-description-en	Q617563	description	'chemical compound'@en
Q617563-description-en-ca	Q617563	description	'chemical compound'@en-ca
Q617563-description-en-gb	Q617563	description	'chemical compound'@en-gb
Q61788060-description-en	Q61788060	description	'activity initiated by a human, intentionally of unintentionally'@en
Q61914157-description-en	Q61914157	description	'endocrine organ benign neoplasm that is located in some parathyroid gland'@en
Q621184-description-en	Q621184	description	'situation that invites resolution'@en
Q62122683-description-en	Q62122683	description	'pharmaceutical drug'@en
Q621636-description-en	Q621636	description	'path by which a drug, fluid, poison, or other substance is taken into the body'@en
Q621834-description-en	Q621834	description	'chemical compound'@en
Q621834-description-en-ca	Q621834	description	'chemical compound'@en-ca
Q621834-description-en-gb	Q621834	description	'chemical compound'@en-gb
Q622424-description-en	Q622424	description	'electrical resonant transformer circuit invented by Nikola Tesla'@en
Q622427-description-en	Q622427	description	'eye disease characterized by the drooping or falling of the upper eyelid'@en
Q623031-description-en	Q623031	description	'human disease'@en
Q62391044-description-en	Q62391044	description	'Wikimedia category'@en
Q62391044-description-en-ca	Q62391044	description	'Wikimedia category'@en-ca
Q62391044-description-en-gb	Q62391044	description	'Wikimedia category'@en-gb
Q62416083-description-en	Q62416083	description	'pharmaceutical drug'@en
Q625506-description-en	Q625506	description	'birth at less than a specified gestational age'@en
Q6256-description-en	Q6256	description	'distinct region in geography; a broad term that can include political divisions or regions associated with distinct political characteristics'@en
Q6256-description-en-gb	Q6256	description	'region legally identified as a distinct entity in political geography'@en-gb
Q62589316-description-en	Q62589316	description	'a Wikidata property where a legitimate value indicates that the subject is probably notable'@en
Q62589320-description-en	Q62589320	description	'a Wikidata property where a legitimate value does not itself indicate that the subject is notable'@en
Q62614-description-en	Q62614	description	'type of sex steroid'@en
Q6279182-description-en	Q6279182	description	'disease, disturbance of cortical function due to a sudden, abnormal, excessive, and disorganized discharge of brain cells'@en
Q628523-description-en	Q628523	description	'discrete unit of communication intended by the source for consumption by some recipient or group of recipients'@en
Q629085-description-en	Q629085	description	'binary relation, which is left-total, but may not be right-unique ; isomorph to another function from the same source set, but to the power set of the codomain of the initial function'@en
Q630552-description-en	Q630552	description	'Human disease'@en
Q632240-description-en	Q632240	description	'American global pharmaceutical company'@en
Q63391344-description-en	Q63391344	description	'resistance of microbes to drugs directed against them'@en
Q63433687-description-en	Q63433687	description	'class of chemical compounds'@en
Q63434725-description-en	Q63434725	description	'class of chemical compounds'@en
Q63441948-description-en	Q63441948	description	'class of chemical compounds'@en
Q634959-description-en	Q634959	description	'chemical compound'@en
Q634959-description-en-ca	Q634959	description	'chemical compound'@en-ca
Q634959-description-en-gb	Q634959	description	'chemical compound'@en-gb
Q635415-description-en-ca	Q635415	description	'chemical compound'@en-ca
Q635415-description-en-gb	Q635415	description	'chemical compound'@en-gb
Q635415-description-en	Q635415	description	'pharmaceutical drug'@en
Q63645073-description-en	Q63645073	description	'in medicine, a lack or shortage of a functional entity; a less than normal or necessary supply or function'@en
Q637059-description-en	Q637059	description	'chemical compound'@en
Q637059-description-en-ca	Q637059	description	'chemical compound'@en-ca
Q637059-description-en-gb	Q637059	description	'chemical compound'@en-gb
Q637247-description-en	Q637247	description	'chemical compound'@en
Q637247-description-en-ca	Q637247	description	'chemical compound'@en-ca
Q637247-description-en-gb	Q637247	description	'chemical compound'@en-gb
Q637504-description-en-ca	Q637504	description	'chemical compound'@en-ca
Q637504-description-en-gb	Q637504	description	'chemical compound'@en-gb
Q637504-description-en	Q637504	description	'pharmaceutical drug'@en
Q638729-description-en	Q638729	description	'primary thrombocytopenia that involves relatively few platelets in blood as a result of autoantibodies'@en
Q639907-description-en	Q639907	description	'collective physical and psychological occurrences of patients surveyed by a medical doctor'@en
Q64038192-description-en	Q64038192	description	'online database'@en
Q640448-description-en	Q640448	description	'Delivery of fluids directly into the circulatory system.'@en
Q641307-description-en	Q641307	description	'state in which the immune system\\\\'s ability to fight infectious disease and cancer is compromised or absent'@en
Q64139102-description-en	Q64139102	description	'a reference knowledge graph (ontology) to interoperate data and for machine learning'@en
Q64380265-description-en	Q64380265	description	'registry of theraputic goods that can be lawfully supplied in Australia'@en
Q643839-description-en	Q643839	description	'a microbial organism\\\\'s resistance to multiple antimicrobial drugs or a cancer cell\\\\'s resistance to multiple cytostatics'@en
Q644318-description-en	Q644318	description	'vascular disease that is characterized by inflammation of the blood vessels'@en
Q6457467-description-en	Q6457467	description	'chemical compound'@en
Q6458914-description-en	Q6458914	description	'Wikimedia template'@en
Q6458914-description-en-ca	Q6458914	description	'Wikimedia template'@en-ca
Q6458914-description-en-gb	Q6458914	description	'Wikimedia template'@en-gb
Q64698788-description-en	Q64698788	description	'any chemical compound derived from a carbohydrate by replacement of at least one hydroxy group by other functional group, also derivatives of these compounds'@en
Q64705767-description-en	Q64705767	description	'definable entities that can bring about a change in a health condition or other defined outcome'@en
Q64732777-description-en	Q64732777	description	'biological process, property or characteristic of an organism, across the biosphere'@en
Q64778409-description-en	Q64778409	description	'any salt derived from lactic acid'@en
Q648065-description-en	Q648065	description	'diminished or absent ability of a female to achieve conception'@en
Q6482030-description-en	Q6482030	description	'mixture of chemical compounds'@en
Q64821983-description-en	Q64821983	description	'disruptions of the rhythmic cycle of bodily functions or activities'@en
Q64830420-description-en	Q64830420	description	'Wikidata property'@en
Q6484-description-en	Q6484	description	'family of long-range, wide-body jet airliners'@en
Q650912-description-en	Q650912	description	'presence of bacteria in the blood'@en
Q6523413-description-en	Q6523413	description	'chemical compound'@en
Q6523413-description-en-ca	Q6523413	description	'chemical compound'@en-ca
Q6523413-description-en-gb	Q6523413	description	'chemical compound'@en-gb
Q65271184-description-en	Q65271184	description	'unique identifier of a chemical in the Australian Inventory of Chemical Substances'@en
Q6527835-description-en	Q6527835	description	'Substances that suppress mycobacterium leprae, ameliorate the clinical manifestations of leprosy, and/or reduce the incidence and severity of leprous reactions'@en
Q6535779-description-en	Q6535779	description	'chemical compound'@en
Q6535779-description-en-ca	Q6535779	description	'chemical compound'@en-ca
Q6535779-description-en-gb	Q6535779	description	'chemical compound'@en-gb
Q65359289-description-en	Q65359289	description	'biological processes, properties, and objects involving genetically encoded traits'@en
Q6554101-description-en	Q6554101	description	'any instrument, apparatus, implant, in vitro reagent, or similar or related article used for diagnostic and/or therapeutic purposes'@en
Q6558704-description-en	Q6558704	description	'chemical compound'@en
Q6558704-description-en-ca	Q6558704	description	'chemical compound'@en-ca
Q6558704-description-en-gb	Q6558704	description	'chemical compound'@en-gb
Q65666252-description-en	Q65666252	description	'infections with organisms of the genus Helicobacter'@en
Q65684240-description-en	Q65684240	description	'class of heterocyclic compounds with three-ring fused structure, aromatic and non-aromatic ring structures counting'@en
Q6593493-description-en	Q6593493	description	'transfer of genetic information from genes to another generation'@en
Q65938634-description-en	Q65938634	description	'method used for improving or implementing quality control'@en
Q66004482-description-en	Q66004482	description	'inverse label for property P61'@en
Q6606110-description-en	Q6606110	description	'owner or operator of a factory or manufacturing business'@en
Q6606110-description-en-gb	Q6606110	description	'owner or operator of a factory or manufacturing business'@en-gb
Q66087861-description-en	Q66087861	description	'inverse label for property P1889'@en
Q66089252-description-en	Q66089252	description	'drug, intended for human or veterinary use, presented in their finished dosage form'@en
Q66105530-description-en	Q66105530	description	'acquired and inherited conditions with dystonia as a primary manifestation of disease.'@en
Q66106658-description-en	Q66106658	description	'benign and malignant neoplastic processes involving the meningeal coverings of the brain and spinal cord'@en
Q66194-description-en	Q66194	description	'chemical compound in which a series of atoms is connected to form a loop or ring'@en
Q662511-description-en-ca	Q662511	description	'chemical compound'@en-ca
Q662511-description-en-gb	Q662511	description	'chemical compound'@en-gb
Q662511-description-en	Q662511	description	'class 1C anti-arrhythmic medication, which treats illnesses associated with rapid heart beats such as atrial and ventricular arrhythmias'@en
Q662959-description-en	Q662959	description	'chemical compound that causes severe skin, eye and mucosal pain and irritation'@en
Q663041-description-en	Q663041	description	'genetic disease that has material basis in mutations in the MODY genes disrupting insulin production'@en
Q66305721-description-en	Q66305721	description	'inverse label for multiple properties'@en
Q663358-description-en-ca	Q663358	description	'chemical compound'@en-ca
Q663358-description-en-gb	Q663358	description	'chemical compound'@en-gb
Q663358-description-en	Q663358	description	'pair of enantiomers'@en
Q663596-description-en	Q663596	description	'American company'@en
Q66392-description-en	Q66392	description	'chemical compound that contains exactly two different elements'@en
Q664846-description-en	Q664846	description	'US research institute, part of National Institutes of Health'@en
Q665258-description-en	Q665258	description	'Human disease'@en
Q66559285-description-en	Q66559285	description	'multi-subunit proteins which function in immunity'@en
Q665843-description-en	Q665843	description	'class of pharmaceutical drugs'@en
Q66587127-description-en	Q66587127	description	'class of chemical compounds with a specific biological activity'@en
Q666075-description-en	Q666075	description	'skin disease that is caused by a modification of the individual\\\\'s genome'@en
Q6666510-description-en	Q6666510	description	'chemical compound'@en
Q6666510-description-en-ca	Q6666510	description	'chemical compound'@en-ca
Q6666510-description-en-gb	Q6666510	description	'chemical compound'@en-gb
Q6671777-description-en	Q6671777	description	'arrangement and organization of interrelated elements in an object or system, or the object or system so organized'@en
Q6671830-description-en	Q6671830	description	'methods of birth control that provide effective contraception for an extended period'@en
Q6673122-description-en	Q6673122	description	'type of endocrine disease'@en
Q66737909-description-en	Q66737909	description	'inverse property label for P127'@en
Q66758588-description-en	Q66758588	description	'neoplasm composed of cells from the deepest layer of the epidermis'@en
Q668093-description-en	Q668093	description	'chemical compound'@en
Q66824578-description-en	Q66824578	description	'abnormal mechanisms and forms involved in the dysfunctions of tissues and organs'@en
Q66902062-description-en	Q66902062	description	'mixtures of many components in inexact proportions, usually natural,'@en
Q6695342-description-en	Q6695342	description	'chemical compound'@en
Q6695342-description-en-ca	Q6695342	description	'chemical compound'@en-ca
Q6695342-description-en-gb	Q6695342	description	'chemical compound'@en-gb
Q669822-description-en	Q669822	description	'congenital disorder characterized by marked short stature associated with normal or high serum growth hormone (GH) and low serum insulin-like growth factor-1 (IGF-I) levels which fail to rise after exogenous GH administration'@en
Q67008917-description-en	Q67008917	description	'complex pharmaceutical substances, preparations, or matter derived from organisms'@en
Q670131-description-en	Q670131	description	'Simvastatin is a lipid-lowering medication'@en
Q670131-description-en-ca	Q670131	description	'chemical compound'@en-ca
Q670131-description-en-gb	Q670131	description	'chemical compound'@en-gb
Q6708237-description-en	Q6708237	description	'immune system disease that is located in the lymphatic system'@en
Q6708277-description-en	Q6708277	description	'A malignant lymphocytic neoplasm of B-cell or T-cell lineage involving primarily the bone marrow and the peripheral blood.  This category includes precursor or acute lymphoblastic leukemias and chronic leukemias.'@en
Q67085655-description-en	Q67085655	description	'disorders related to or resulting from abuse or misuse of opioids'@en
Q67178495-description-en	Q67178495	description	'ending the tobacco habits of smoking, chewing, or snuff use'@en
Q67200779-description-en	Q67200779	description	'ways genes and their alleles interact during the transmission of genetic traits'@en
Q67200788-description-en	Q67200788	description	'vertical transmission of hereditary characters by DNA from cytoplasmic organelles, plasmids or viral episomal DNA'@en
Q67206073-description-en	Q67206073	description	'compounds formed by condensation of secologanin with tryptamine resulting in a tetrahydro-beta-carboline'@en
Q6724151-description-en	Q6724151	description	'chemical compound'@en
Q6724151-description-en-ca	Q6724151	description	'chemical compound'@en-ca
Q6724151-description-en-gb	Q6724151	description	'chemical compound'@en-gb
Q67327903-description-en	Q67327903	description	'abnormal anatomical or physiological conditions and objective or subjective manifestations of disease'@en
Q6741352-description-en	Q6741352	description	'preventive treatment of malaria'@en
Q6741634-description-en	Q6741634	description	'Wikimedia template'@en
Q6741634-description-en-ca	Q6741634	description	'Wikimedia template'@en-ca
Q6741634-description-en-gb	Q6741634	description	'Wikimedia template'@en-gb
Q6742925-description-en	Q6742925	description	'reproductive system disease that affects male reproductive organs.'@en
Q6749265-description-en	Q6749265	description	'American conservative think tank'@en
Q675010-description-en	Q675010	description	'inherited metabolic disorder that involve an abnormal accumulation of substances inside the lysosome resulting from defects in lysosomal function'@en
Q677-description-en	Q677	description	'chemical element with symbol Fe and atomic number 26'@en
